mouse_time,condition_label,target,rotation_deg,cursorjump,targetjump,arrow_offset,aiming_target,aiming_direction,aiming_type,feedback_type,hold_duration,hold_target,phase,trialtype,mousex_rel,mousey_rel,step,points,cumulativetime,version,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,condition,qualtrics,group,date,expName,psychopyVersion,OS,frameRate,home_x,home_y,target_x,target_y,cursor_x,cursor_y,selected,max_v,movement
1.0175,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.029778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.034,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.029778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0509,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.029778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0677,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.029778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0843,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.029778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.101,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.029778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1178,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.0125,-0.026667,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1346,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.010417,-0.017333,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1515,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.008333,-0.001778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.1679,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.008333,0.004444,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.1844,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.00625,0.026222,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.2013,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.00625,0.051111,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.2185,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.004167,0.066667,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.2351,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.00625,0.100889,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.2516,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.00625,0.138222,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.2684,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.00625,0.156889,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.2852,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.004167,0.197333,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.3018,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.004167,0.247111,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.3183,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.002083,0.272,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.3353,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0.002083,0.328,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.3534,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,0,0.380889,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.3688,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.002083,0.405778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.3852,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.008333,0.452444,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,1,1
1.4016,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.014583,0.502222,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.4188,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.016667,0.555111,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.4352,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.016667,0.583111,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.452,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.016667,0.632889,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.4689,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.016667,0.654667,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.4854,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.01875,0.698222,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.5054,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.025,0.738667,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.5204,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.03125,0.779111,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.5358,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.033333,0.797778,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.552,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.0375,0.838222,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.569,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.0375,0.856889,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.5857,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.04375,0.891111,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6022,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.047917,0.928444,1,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6194,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.052083,0.965778,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6354,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.052083,0.984444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6521,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.05625,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
1.6692,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.05625,1.018667,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.6858,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.05625,1.018667,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.702,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.05625,1.018667,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7187,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.058333,1.015556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7356,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.060417,1.015556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7528,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.06875,1.015556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7694,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.075,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.7857,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.083333,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8023,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.0875,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8191,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.089583,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8357,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.091667,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8523,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.091667,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8691,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.09375,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.8859,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.09375,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9021,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.09375,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9189,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.09375,1.012444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9356,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.089583,1.006222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9524,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.085417,0.984444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.9695,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.083333,0.968889,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.986,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.083333,0.931556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0026,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.085417,0.909778,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0195,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.089583,0.863111,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0358,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.095833,0.810222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0535,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.102083,0.754222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0695,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.104167,0.726222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.0859,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.10625,0.673333,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,1,0
2.1025,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.108333,0.645333,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1197,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.1125,0.592444,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1361,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.116667,0.545778,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1534,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.120833,0.496,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1698,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.122917,0.474222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.1859,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.122917,0.430667,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2027,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.122917,0.390222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2196,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.122917,0.371556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2361,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.125,0.337333,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2524,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.125,0.306222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2694,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.122917,0.293778,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.2857,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.120833,0.268889,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3026,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.11875,0.259556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3192,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.114583,0.237778,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3359,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.1125,0.216,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3535,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.110417,0.194222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3695,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.108333,0.184889,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.3862,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.10625,0.166222,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
2.4028,cursorjump,55,0,0,10,,0,,0,0,0.5,FALSE,counter,0,-0.104167,0.147556,2,397,1097.3989,4,281,0,281,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
